PING 10.50.1.127 (10.50.1.127) 56(124) bytes of data.
64 bytes from 10.50.1.127: icmp_seq=1 ttl=63 time=1.47 ms
64 bytes from 10.50.1.127: icmp_seq=95 ttl=63 time=0.917 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=96 ttl=63 time=0.782 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=97 ttl=63 time=0.737 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=98 ttl=63 time=0.813 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=99 ttl=63 time=0.655 ms	(same route)
64 bytes from 10.50.1.127: icmp_seq=100 ttl=63 time=1.08 ms	(same route)

--- 10.50.1.127 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 102751ms
rtt min/avg/max/mdev = 0.629/0.875/1.469/0.140 ms
